"FECHA","DOLAR","DOLARA","DOLARB","DOLARC","DOLARD","DOLARE","USUARIO","FECACT"
"17/08/2018","30.5","30.5","30.5","30.5","30.5","0.0000","      ","2018-08-17"
"21/08/2018","30.5","30.5","30.5","30.5","30.5","0.0000","      ","2018-08-21"
"22/08/2018","30.8","30.8","30.8","30.8","30.8","0.0000","      ","2018-08-22"
"23/08/2018","30.95","30.95","30.95","30.95","30.95","0.0000","      ","2018-08-23"
"24/08/2018","31.2","31.2","31.2","31.2","31.2","0.0000","      ","2018-08-24"
"27/08/2018","31.6","31.6","31.6","31.6","31.6","0.0000","      ","2018-08-27"
"28/08/2018","31.7","31.7","31.7","31.7","31.7","0.0000","      ","2018-08-28"
"29/08/2018","32.4","32.4","32.4","32.4","32.4","0.0000","      ","2018-08-29"
"30/08/2018","37","37","37","37","37","0.0000","      ","2018-08-30"
"31/08/2018","39","37","37","37","37","0.0000","      ","2018-08-31"
"03/09/2018","39","39","39","39","39","0.0000","      ","2018-09-03"
"04/09/2018","40","40","40","40","40","0.0000","      ","2018-09-04"
"05/09/2018","40","40","40","40","40","0.0000","      ","2018-09-05"
"06/09/2018","40","40","40","40","40","0.0000","      ","2018-09-06"
"07/09/2018","40","40","40","40","40","0.0000","      ","2018-09-07"
"10/09/2018","38","38","38","38","38","0.0000","      ","2018-09-10"
"11/09/2018","39","39","39","39","39","0.0000","      ","2018-09-11"
"12/09/2018","39.5","39.5","39.5","39.5","39.5","0.0000","      ","2018-09-12"
"13/09/2018","39.8","39.8","39.8","39.8","39.8","0.0000","      ","2018-09-13"
"14/09/2018","41","41","41","41","41","0.0000","      ","2018-09-14"
"15/09/2018","41","41","41","41","41","0.0000","      ","2018-09-15"
"17/09/2018","41","41","41","41","41","0.0000","      ","2018-09-17"
"18/09/2018","41","41","41","41","41","0.0000","      ","2018-09-18"
"19/09/2018","41","41","41","41","41","0.0000","      ","2018-09-19"
"20/09/2018","40","40.4","40.4","40.4","40.4","0.0000","      ","2018-09-20"
"21/09/2018","38.8","39.5","39.5","39.5","39.5","0.0000","      ","2018-09-21"
"24/09/2018","38.5","38.5","38.5","38.5","38.5","0.0000","      ","2018-09-24"
"25/09/2018","38.8","38.5","38.5","38.5","38.5","0.0000","      ","2018-09-25"
"26/09/2018","38.5","40","40","40","40","0.0000","      ","2018-09-26"
"27/09/2018","41","41","41","41","41","0.0000","      ","2018-09-27"
"28/09/2018","42","42","42","42","42","0.0000","      ","2018-09-28"
"01/10/2018","42.5","42.5","42.5","42.5","42.5","0.0000","      ","2018-10-01"
"02/10/2018","40.5","40.5","40.5","40.5","40.5","0.0000","      ","2018-10-02"
"03/10/2018","40","40","40","40","40","0.0000","      ","2018-10-03"
"04/10/2018","40","40","40","40","40","0.0000","      ","2018-10-04"
"05/10/2018","39.5","40.2","40.2","40.2","40.2","0.0000","      ","2018-10-05"
"06/10/2018","39.5","40.2","40.2","40.2","40.2","0.0000","      ","2018-10-06"
"08/10/2018","39.5","38.7","38.7","38.7","38.7","0.0000","      ","2018-10-08"
"09/10/2018","38.6","38.7","38.7","38.7","38.7","0.0000","      ","2018-10-09"
"10/10/2018","39","39","39","39","39","0.0000","      ","2018-10-10"
"11/10/2018","39","39","39","39","39","0.0000","      ","2018-10-11"
"12/10/2018","37.5","39","39","39","39","0.0000","      ","2018-10-12"
"16/10/2018","38.5","38.5","38.5","38.5","38.5","0.0000","      ","2018-10-16"
"17/10/2018","37.3","37.3","37.3","37.5","37.3","0.0000","      ","2018-10-17"
"18/10/2018","37.5","37.5","37.5","37.5","37.5","0.0000","      ","2018-10-18"
"19/10/2018","38","38","38","38","38","0.0000","      ","2018-10-19"
"22/10/2018","38","38","38","38","38","0.0000","      ","2018-10-22"
"23/10/2018","37.8","37.8","37.8","37.8","37.8","0.0000","      ","2018-10-23"
"24/10/2018","37.59","38","38","38","38","0.0000","      ","2018-10-24"
"25/10/2018","38.5","38.5","38.5","38.5","38.5","0.0000","      ","2018-10-25"
"26/10/2018","38.5","38.5","38.5","38.5","38.5","0.0000","      ","2018-10-26"
"29/10/2018","38.8","38.8","38.8","38.8","38.8","0.0000","      ","2018-10-29"
"30/10/2018","38","39","39","39","39","0.0000","      ","2018-10-30"
"31/10/2018","38.5","38.5","38.5","38.5","38.5","0.0000","      ","2018-10-31"
"01/11/2018","37","37.5","37.5","37.5","37.5","0.0000","      ","2018-11-01"
"02/11/2018","37.5","37.5","37.5","37.5","37.5","0.0000","      ","2018-11-02"
"05/11/2018","37","37","37","37","37","0.0000","      ","2018-11-05"
"06/11/2018","37","37","37","37","37","0.0000","      ","2018-11-06"
"07/11/2018","37","37","37","37","37","0.0000","      ","2018-11-07"
"08/11/2018","37","37","37","37","37","0.0000","      ","2018-11-08"
"09/11/2018","37","37","37","37","37","0.0000","      ","2018-11-09"
"12/11/2018","36.6","36.6","36.6","36.6","36.6","0.0000","      ","2018-11-12"
"13/11/2018","36.8","36.8","36.8","36.8","36.8","0.0000","      ","2018-11-13"
"14/11/2018","37.2","37.2","37.2","37.2","37.2","0.0000","      ","2018-11-14"
"15/11/2018","37.3","37.3","37.3","37.3","37.3","0.0000","      ","2018-11-15"
"16/11/2018","37.2","37.2","37.2","37.2","37.2","0.0000","      ","2018-11-16"
"17/11/2018","37.2","37.2","37.2","37.2","37.2","0.0000","      ","2018-11-17"
"20/11/2018","37.2","37.2","37.2","37.2","37.2","0.0000","      ","2018-11-20"
"21/11/2018","37.5","37.5","37.5","37.5","37.5","0.0000","      ","2018-11-21"
"22/11/2018","37.5","37.5","37.5","37.5","37.5","0.0000","      ","2018-11-22"
"23/11/2018","37.9","37.9","37.9","37.9","37.9","0.0000","      ","2018-11-23"
"24/11/2018","37.9","37.9","37.9","37.9","37.9","0.0000","      ","2018-11-24"
"26/11/2018","39","39","39","39","39","0.0000","      ","2018-11-26"
"27/11/2018","41","41","41","41","41","0.0000","      ","2018-11-27"
"28/11/2018","40","40","40","40","40","0.0000","      ","2018-11-28"
"29/11/2018","40","40","40","40","40","0.0000","      ","2018-11-29"
"30/11/2018","40","40","40","40","40","0.0000","      ","2018-11-30"
"03/12/2018","39","39","39","39","39","0.0000","      ","2018-12-03"
"04/12/2018","38","38","38","38","38","0.0000","      ","2018-12-04"
"05/12/2018","39","39","39","39","39","0.0000","      ","2018-12-05"
"06/12/2018","39","39","39","39","39","0.0000","      ","2018-12-06"
"07/12/2018","39.2","39.2","39.2","39.2","39.2","0.0000","      ","2018-12-07"
"10/12/2018","39","39","39","39","39","0.0000","      ","2018-12-10"
"11/12/2018","39","39.2","39.2","39.2","39.2","0.0000","      ","2018-12-11"
"12/12/2018","39.5","39.5","39.5","39.5","39.5","0.0000","      ","2018-12-12"
"13/12/2018","39.2","39.2","39.2","39.2","39.2","0.0000","      ","2018-12-13"
"14/12/2018","39.2","39.2","39.2","39.2","39.2","0.0000","      ","2018-12-14"
"15/12/2018","39.2","39.2","39.2","39.2","39.2","0.0000","      ","2018-12-15"
"17/12/2018","40","40","40","40","40","0.0000","      ","2018-12-17"
"18/12/2018","40","40","40","40","40","0.0000","      ","2018-12-18"
"19/12/2018","40","40","40","40","40","0.0000","      ","2018-12-19"
"20/12/2018","40","40","40","40","40","0.0000","      ","2018-12-20"
"21/12/2018","39.5","39.5","39.5","39.5","39.5","0.0000","      ","2018-12-21"
"24/12/2018","39.5","39.5","39.5","39.5","39.5","0.0000","      ","2018-12-24"
"26/12/2018","39.5","39.5","39.5","39.5","39.5","0.0000","      ","2018-12-26"
"27/12/2018","40.5","40.5","40.5","40.5","40.5","0.0000","      ","2018-12-27"
"28/12/2018","40","40","40","40","40","0.0000","      ","2018-12-28"
"31/12/2018","40","40","40","40","40","0.0000","      ","2018-12-31"
"02/01/2019","39.5","39.5","39.5","39.5","39.5","0.0000","      ","2019-01-02"
"03/01/2019","39.5","39.5","39.5","39.5","39.5","0.0000","      ","2019-01-03"
"04/01/2019","39.5","39.5","39.5","39.5","39.5","0.0000","      ","2019-01-04"
"05/01/2019","39.5","39.5","39.5","39.5","39.5","0.0000","      ","2019-01-05"
"07/01/2019","38.5","39","39","39","39","0.0000","      ","2019-01-07"
"08/01/2019","39","39","39","39","39","0.0000","      ","2019-01-08"
"09/01/2019","39","39","39","39","39","0.0000","      ","2019-01-09"
"10/01/2019","39","39","39","39","39","0.0000","      ","2019-01-10"
"11/01/2019","39","39","39","39","39","0.0000","      ","2019-01-11"
"14/01/2019","39","39","39","39","39","0.0000","      ","2019-01-14"
"15/01/2019","39","39","39","39","39","0.0000","      ","2019-01-15"
"16/01/2019","38.7","38.7","38.7","38.7","38.7","0.0000","      ","2019-01-16"
"17/01/2019","39","39","39","39","39","0.0000","      ","2019-01-17"
"18/01/2019","39","39","39","39","39","0.0000","      ","2019-01-18"
"19/01/2019","39","39","39","39","39","0.0000","      ","2019-01-19"
"21/01/2019","39","39","39","39","39","0.0000","      ","2019-01-21"
"22/01/2019","39","39","39","39","39","0.0000","      ","2019-01-22"
"23/01/2019","38.8","38.8","38.8","38.8","38.8","0.0000","      ","2019-01-23"
"24/01/2019","38.8","38.8","38.8","38.8","38.8","0.0000","      ","2019-01-24"
"25/01/2019","38.5","38.5","38.5","38.5","38.5","0.0000","      ","2019-01-25"
"28/01/2019","38.5","38.5","38.5","38.5","38.5","0.0000","      ","2019-01-28"
"29/01/2019","38.5","38.5","38.5","38.5","38.5","0.0000","      ","2019-01-29"
"30/01/2019","39","39","39","39","39","0.0000","      ","2019-01-30"
"31/01/2019","39","39","39","39","39","0.0000","      ","2019-01-31"
"01/02/2019","39","39","39","39","39","0.0000","      ","2019-02-01"
"04/02/2019","38.6","38.6","38.6","38.6","38.6","0.0000","      ","2019-02-04"
"05/02/2019","38.1","38.6","38.6","38.6","38.6","0.0000","      ","2019-02-05"
"06/02/2019","38.5","38.6","38.6","38.6","38.6","0.0000","      ","2019-02-06"
"07/02/2019","38.8","38.8","38.8","38.8","38.8","0.0000","      ","2019-02-07"
"08/02/2019","38.8","38.8","38.8","38.8","38.8","0.0000","      ","2019-02-08"
"11/02/2019","39.2","39","39","39","39","0.0000","      ","2019-02-11"
"12/02/2019","39.2","39","39","39","39","0.0000","      ","2019-02-12"
"13/02/2019","39.2","39","39","39","39","0.0000","      ","2019-02-13"
"14/02/2019","39.2","39","39","39","39","0.0000","      ","2019-02-14"
"15/02/2019","39.5","39.5","39.5","39.5","39.5","0.0000","      ","2019-02-15"
"18/02/2019","40","40","40","40","40","0.0000","      ","2019-02-18"
"19/02/2019","40","40","40","40","40","0.0000","      ","2019-02-19"
"20/02/2019","41","41","41","41","41","0.0000","      ","2019-02-20"
"21/02/2019","41.2","41.2","41.2","41.2","41.2","0.0000","      ","2019-02-21"
"22/02/2019","41","41","41","41","41","0.0000","      ","2019-02-22"
"25/02/2019","41","41","41","41","41","0.0000","      ","2019-02-25"
"26/02/2019","41","41","41","41","41","0.0000","      ","2019-02-26"
"27/02/2019","41","41","41","41","41","0.0000","      ","2019-02-27"
"28/02/2019","41","41","41","41","41","0.0000","      ","2019-02-28"
"01/03/2019","41","41","41","41","41","0.0000","      ","2019-03-01"
"06/03/2019","41","41.5","41.5","41.5","41.5","0.0000","      ","2019-03-06"
"07/03/2019","44","44","44","44","44","0.0000","      ","2019-03-07"
"08/03/2019","44","44","44","44","44","0.0000","      ","2019-03-08"
"11/03/2019","43","43","43","43","43","0.0000","      ","2019-03-11"
"12/03/2019","43","43","43","43","43","0.0000","      ","2019-03-12"
"13/03/2019","43.5","43.5","43.5","43.5","43.5","0.0000","      ","2019-03-13"
"14/03/2019","43","43","43","43","43","0.0000","      ","2019-03-14"
"15/03/2019","42.5","42.5","42.5","42.5","42.5","0.0000","      ","2019-03-15"
"16/03/2019","42.5","42.5","42.5","42.5","42.5","0.0000","      ","2019-03-16"
"18/03/2019","42","42","42","42","42","0.0000","      ","2019-03-18"
"19/03/2019","42","42","42","42","42","0.0000","      ","2019-03-19"
"20/03/2019","42.5","42.5","42.5","42.5","42.5","0.0000","      ","2019-03-20"
"21/03/2019","43","43","43","43","43","0.0000","      ","2019-03-21"
"22/03/2019","43","43","43","43","43","0.0000","      ","2019-03-22"
"23/03/2019","43","43","43","43","43","0.0000","      ","2019-03-23"
"25/03/2019","44","44","44","44","44","0.0000","      ","2019-03-25"
"26/03/2019","44","44","44","44","44","0.0000","      ","2019-03-26"
"27/03/2019","44.5","44.5","44.5","44.5","44.5","0.0000","      ","2019-03-27"
"28/03/2019","45.5","45.5","45.5","45.5","45.5","0.0000","      ","2019-03-28"
"29/03/2019","46","46","46","46","46","0.0000","      ","2019-03-29"
"01/04/2019","44.5","45.5","45.5","45.5","45.5","0.0000","      ","2019-04-01"
"03/04/2019","44.5","44.5","44.5","44.5","44.5","0.0000","      ","2019-04-03"
"04/04/2019","44.5","44.5","44.5","44.5","44.5","0.0000","      ","2019-04-04"
"05/04/2019","45","45","45","45","45","0.0000","      ","2019-04-05"
"08/04/2019","45","45","45","45","45","0.0000","      ","2019-04-08"
"09/04/2019","45","45","45","45","45","0.0000","      ","2019-04-09"
"10/04/2019","45","45","45","45","45","0.0000","      ","2019-04-10"
"11/04/2019","44.5","44.5","44.5","44.5","44.5","0.0000","      ","2019-04-11"
"12/04/2019","44.5","44.5","44.5","44.5","44.5","0.0000","      ","2019-04-12"
"13/04/2019","44.5","44.5","44.5","44.5","44.5","0.0000","      ","2019-04-13"
"15/04/2019","43.7","43.7","43.7","43.7","43.7","0.0000","      ","2019-04-15"
"16/04/2019","43.5","43.5","43.5","43.5","43.5","0.0000","      ","2019-04-16"
"17/04/2019","44","44","44","44","44","0.0000","      ","2019-04-17"
"18/04/2019","43","44","44","44","44","0.0000","      ","2019-04-18"
"22/04/2019","43.5","43.5","43.5","43.5","43.5","0.0000","      ","2019-04-22"
"23/04/2019","44","44","44","44","44","0.0000","      ","2019-04-23"
"24/04/2019","44.5","44.5","44.5","44.5","44.5","0.0000","      ","2019-04-24"
"25/04/2019","47","45.5","45.5","45.5","45.5","0.0000","      ","2019-04-25"
"26/04/2019","46","47","47","47","47","0.0000","      ","2019-04-26"
"27/04/2019","46","47","47","47","47","0.0000","      ","2019-04-27"
"29/04/2019","47.5","47.5","47.5","47.5","47.5","0.0000","      ","2019-04-29"
"30/04/2019","45.5","45.5","45.5","45.5","45.5","0.0000","      ","2019-04-30"
"02/05/2019","46","46","46","46","46","0.0000","      ","2019-05-02"
"03/05/2019","46.5","46.5","46.5","46.5","46.5","0.0000","      ","2019-05-03"
"06/05/2019","46","46","46","46","46","0.0000","      ","2019-05-06"
"07/05/2019","46.5","46.5","46.5","46.5","46.5","0.0000","      ","2019-05-07"
"08/05/2019","46.8","46.8","46.8","46.8","46.8","0.0000","      ","2019-05-08"
"09/05/2019","46.6","46.5","46.5","46.5","46.5","0.0000","      ","2019-05-09"
"10/05/2019","46.5","46.9","46.9","46.9","46.9","0.0000","      ","2019-05-10"
"11/05/2019","46.5","46.9","46.9","46.9","46.9","0.0000","      ","2019-05-11"
"13/05/2019","46","46.5","46.5","46.5","46.5","0.0000","      ","2019-05-13"
"14/05/2019","46.5","46.5","46.5","46.5","46.5","0.0000","      ","2019-05-14"
"15/05/2019","46.5","46.5","46.5","46.5","46.5","0.0000","      ","2019-05-15"
"16/05/2019","46.2","46.2","46.2","46.2","46.2","0.0000","      ","2019-05-16"
"17/05/2019","46","46.2","46.2","46.2","46.2","0.0000","      ","2019-05-17"
"18/05/2019","46","46.2","46.2","46.2","46.2","0.0000","      ","2019-05-18"
"20/05/2019","46.5","46.5","46.5","46.5","46.5","0.0000","      ","2019-05-20"
"21/05/2019","46.5","46.5","46.5","46.5","46.5","0.0000","      ","2019-05-21"
"22/05/2019","46","46.2","46.2","46.2","46.2","0.0000","      ","2019-05-22"
"23/05/2019","46.2","46.2","46.2","46.2","46.2","0.0000","      ","2019-05-23"
"24/05/2019","46.5","46.5","46.5","46.5","46.5","0.0000","      ","2019-05-24"
"25/05/2019","46.5","46.5","46.5","46.5","46.5","0.0000","      ","2019-05-25"
"27/05/2019","46.2","46.2","46.2","46.2","46.2","0.0000","      ","2019-05-27"
"28/05/2019","46.2","46.2","46.2","46.2","46.2","0.0000","      ","2019-05-28"
"29/05/2019","46.2","46.2","46.2","46.2","46.2","0.0000","      ","2019-05-29"
"30/05/2019","45.7","45.7","45.7","45.7","45.7","0.0000","      ","2019-05-30"
"31/05/2019","45.7","45.7","45.7","45.7","45.7","0.0000","      ","2019-05-31"
"03/06/2019","46.2","46.2","46.2","46.2","46.2","0.0000","      ","2019-06-03"
"04/06/2019","46","46.3","46.3","46.3","46.3","0.0000","      ","2019-06-04"
"05/06/2019","46","46.3","46.3","46.3","46.3","0.0000","      ","2019-06-05"
"06/06/2019","46.2","46.2","46.2","46.2","46.2","0.0000","      ","2019-06-06"
"07/06/2019","46.2","46.2","46.2","46.2","46.2","0.0000","      ","2019-06-07"
"08/06/2019","46.2","46.2","46.2","46.2","46.2","0.0000","      ","2019-06-08"
"10/06/2019","46","46.2","46.2","46.2","46.2","0.0000","      ","2019-06-10"
"11/06/2019","46.2","46.2","46.2","46.2","46.2","0.0000","      ","2019-06-11"
"12/06/2019","46","46","46","46","46","0.0000","      ","2019-06-12"
"13/06/2019","46","45.5","45.5","45.5","45.5","0.0000","      ","2019-06-13"
"14/06/2019","45","45","45","45","45","0.0000","      ","2019-06-14"
"18/06/2019","45.5","45.5","45.5","45.5","45.5","0.0000","      ","2019-06-18"
"19/06/2019","45","45","45","45","45","0.0000","      ","2019-06-19"
"21/06/2019","45","45","45","45","45","0.0000","      ","2019-06-21"
"24/06/2019","44","45","45","45","45","0.0000","      ","2019-06-24"
"25/06/2019","44","45","45","45","45","0.0000","      ","2019-06-25"
"26/06/2019","44","45","45","45","45","0.0000","      ","2019-06-26"
"27/06/2019","44","45","45","45","45","0.0000","      ","2019-06-27"
"28/06/2019","44","45","45","45","45","0.0000","      ","2019-06-28"
"29/06/2019","44","45","45","45","45","0.0000","      ","2019-06-29"
"01/07/2019","44","45","45","45","45","0.0000","      ","2019-07-01"
"02/07/2019","44","44","44","44","44","0.0000","      ","2019-07-02"
"03/07/2019","43.6","43.6","43.6","43.6","43.6","0.0000","      ","2019-07-03"
"04/07/2019","43.5","43.5","43.5","43.5","43.5","0.0000","      ","2019-07-04"
"05/07/2019","43.5","43.5","43.5","43.5","43.5","0.0000","      ","2019-07-05"
"08/07/2019","43.5","43.5","43.5","43.5","43.5","0.0000","      ","2019-07-08"
"10/07/2019","43.5","43.5","43.5","43.5","43.5","0.0000","      ","2019-07-10"
"11/07/2019","43.5","43.5","43.5","43.5","43.5","0.0000","      ","2019-07-11"
"12/07/2019","43.5","43.5","43.5","43.5","43.5","0.0000","      ","2019-07-12"
"15/07/2019","43","43","43","43","43","0.0000","      ","2019-07-15"
"16/07/2019","43.5","43.7","43.7","43.7","43.7","0.0000","      ","2019-07-16"
"17/07/2019","44","44","44","44","44","0.0000","      ","2019-07-17"
"18/07/2019","44","44","44","44","44","0.0000","      ","2019-07-18"
"19/07/2019","43.5","44","44","44","44","0.0000","      ","2019-07-19"
"22/07/2019","44","44","44","44","44","0.0000","      ","2019-07-22"
"23/07/2019","44","44","44","44","44","0.0000","      ","2019-07-23"
"24/07/2019","44","44","44","44","44","0.0000","      ","2019-07-24"
"25/07/2019","44","44.5","44.5","44.5","44.5","0.0000","      ","2019-07-25"
"26/07/2019","45","45","45","45","45","0.0000","      ","2019-07-26"
"29/07/2019","44","45","45","45","45","0.0000","      ","2019-07-29"
"30/07/2019","45.5","45.5","45.5","45.5","45.5","0.0000","      ","2019-07-30"
"31/07/2019","44.8","45.5","45.5","45.5","45.5","0.0000","      ","2019-07-31"
"01/08/2019","45.5","45.5","45.5","45.5","45.5","0.0000","      ","2019-08-01"
"02/08/2019","46","46","46","46","46","0.0000","      ","2019-08-02"
"03/08/2019","46","46","46","46","46","0.0000","      ","2019-08-03"
"05/08/2019","46.5","46.5","46.5","46.5","46.5","0.0000","      ","2019-08-05"
"06/08/2019","47","47","47","47","47","0.0000","      ","2019-08-06"
"07/08/2019","47","47","47","47","47","0.0000","      ","2019-08-07"
"08/08/2019","46.5","47","47","47","47","0.0000","      ","2019-08-08"
"09/08/2019","46.6","46.6","46.6","46.6","46.6","0.0000","      ","2019-08-09"
"12/08/2019","56","56","56","56","56","0.0000","      ","2019-08-12"
"13/08/2019","60","60","60","60","60","0.0000","      ","2019-08-13"
"14/08/2019","60","60","60","60","60","0.0000","      ","2019-08-14"
"15/08/2019","60","60","60","60","60","0.0000","      ","2019-08-15"
